college_institution_id,name,university_id,district_code,state_code,city,autonomous,girl_exclusive,infrastructure_id,is_accredited,offers_scholarship,offers_loan,accreditation_id,accreditation_body,score,max_score,has_score,Total_Students,courses,c_Agriculture,c_Area_Studies,c_Arts,c_Commerce,c_Criminology_&_Forensic_Science,c_Cultural_Studies,c_Defence_Studies,c_Design,c_Disability_Studies,c_Education,c_Engineering_&_Technology,c_Fashion_Technology,c_Fine_Arts,c_Fisheries_Science,c_Foreign_Language,c_Gandhian_Studies,c_Home_Science,c_IT_&_Computer,c_Indian_Language,c_Journalism_&_Mass_Communication,c_Law,c_Library_&_Information_Science,c_Linguistics,c_Management,c_Marine_Science_/_Oceanography,c_Medical_Science,c_Oriental_Learning,c_Physical_Education,c_Religious_Studies,c_Science,c_Social_Science,c_Social_Work,c_Veterinary_&_Animal_Sciences,c_Women_Studies,infrastructure_score,Accr_Score_Percentage,Total_Teachers,student_to_teacher,Student_Density,Infra_quality
10928,Anchalika M.V Purunabaripada,359,376,21,BARIPADA,FALSE,FALSE,170691,TRUE,TRUE,FALSE,25840,NAAC,1.59,4,TRUE,431,Science Arts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,39.75,20,21.55,1,2
18822,"Purushottam Thote College of Social Work, Narsala Road",332,505,27,Nagpur,FALSE,FALSE,193174,TRUE,TRUE,FALSE,29861,NAAC,1.59,4,TRUE,251,Other Social Science Social Work Social Work Social Work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,39.75,12,20.91666667,1,2
19528,Sphoorthy Engineering College,17,537,36,HYDERABAD,FALSE,FALSE,208529,TRUE,TRUE,FALSE,31728,NAAC,1.59,4,TRUE,1883,Mechanical Engineering Mechanical Engineering Computer Engineering Civil Engineering Computer Engineering Electrical Engineering Mechanical Engineering Electronics Engineering Electronics Engineering Computer Engineering Electrical Engineering Civil Engineering Electronics Engineering,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,39.75,263,7.159695817,3,1
11596,"Mar Athanasius College of Egineering, Kothamangalam, Ernakulam -686 666",262,595,32,Kothamangalam,FALSE,FALSE,192125,TRUE,FALSE,FALSE,29696,National Board of Accreditation,2,5,TRUE,3530,Electrical Engineering Civil Engineering Computer Engineering Civil Engineering Electrical Engineering Electronics Engineering Mechanical Engineering Civil Engineering Electronics Engineering Computer Engineering Mechanical Engineering Mechanical Engineering Computer Application,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,40,261,13.52490421,0,3
40990,"A.E.S.College, Tarbha",362,392,21,TARBHA,FALSE,FALSE,181315,TRUE,TRUE,FALSE,27838,NAAC,1.6,4,TRUE,848,Arts Arts Arts Arts Arts Arts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,40,12,70.66666667,1,2
8923,"210076-TES'S SMT.VIMALBAI UTTAMRAO PATIL ARTS&LATE DR.B.S.DESALE SCIENCE COLLEGE,SAKRI.",320,498,27,SAKRI,FALSE,FALSE,156909,TRUE,TRUE,FALSE,23694,NAAC,1.6,4,TRUE,547,Science Arts History,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8,40,25,21.88,1,2
32724,G.V.S.M. GOVT. Degree College,3,549,28,Ongole,FALSE,FALSE,191631,TRUE,TRUE,FALSE,29609,NAAC,1.6,4,TRUE,122,Science Arts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,40,9,13.55555556,1,2
41630,"Maharashtra Academy of Engineering and Educational Research Maharashtra Institute of Technology, Kothrud, Pune 38",323,521,27,Pune,FALSE,FALSE,168031,TRUE,TRUE,TRUE,25393,"National Board of Accreditation, New Delhi",2,5,TRUE,3574,Business Administration Electronics Engineering Electronics Engineering Civil Engineering Mechanical Engineering Mechanical Engineering Mechanical Engineering Other Engineering & Technology Other Engineering & Technology Information Technology Computer Engineering Civil Engineering Other Engineering & Technology Other Engineering & Technology Information Technology Civil Engineering Mechanical Engineering Other Engineering & Technology Computer Engineering,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,40,216,16.5462963,0,3
24862,"GOVERNMENT DEGREE COLLEGE, ICHAPURAM",9,542,28,Ichapuram,FALSE,FALSE,194539,TRUE,TRUE,FALSE,30101,NAAC,1.6,4,TRUE,330,Science Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,40,15,22,1,2
43771,"NSS COLLEGE OF ENGINEERING, AKATHETHARA",251,593,32,Palakkad,FALSE,FALSE,189874,TRUE,TRUE,FALSE,29298,NBA,2,5,TRUE,2864,Other Engineering & Technology Civil Engineering Computer Engineering Computer Engineering Electronics Engineering Computer Engineering Electronics Engineering Mechanical Engineering Electrical Engineering Electrical Engineering Civil Engineering,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,40,222,12.9009009,3,1
7131,Smt. P.N.R. Shah Mahila Arts and Commerce College,124,481,24,PALITANA,FALSE,TRUE,155238,TRUE,TRUE,FALSE,23365,NAAC,1.61,4,TRUE,815,Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40.25,13,62.69230769,1,2
43139,"Late Kokilabai Gawande mahila Mahavidyalaya , Daryapur.",324,503,27,Daryapur,FALSE,TRUE,200143,TRUE,TRUE,FALSE,30781,NAAC,1.62,4,TRUE,620,Arts Other Social Science Other Social Science Political Science,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,40.5,17,36.47058824,1,2
8849,"230056-SSPM'S VASANTRAO NAIK ARTS & SCIENCE COLLEGE, SHAHADA.",320,497,27,Shahada,TRUE,FALSE,169531,TRUE,TRUE,FALSE,25636,NAAC,1.62,4,TRUE,1085,Science Arts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,40.5,19,57.10526316,1,2
5805,Shri S. P. Patel Arts College,782,484,24,Simaliya - 389341,FALSE,FALSE,160325,TRUE,TRUE,FALSE,24208,AAA Gujarat,406.64,999,TRUE,854,Arts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,40.7047047,9,94.88888889,1,2
871,"MUNI.MAHILA ARTS & COMM. & HOMESCI COLLEGE, GONDAL",151,476,24,GONDAL 360311,FALSE,TRUE,167916,TRUE,TRUE,FALSE,25370,NAAC,1.63,4,TRUE,2213,Commerce Arts Nutrition,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,40.75,18,122.9444444,3,2
11276,"Kshtriya College of Education, Kathgadh Road, Kursain, Indora, Distt Kangra",183,24,2,Indora,TRUE,FALSE,172954,TRUE,FALSE,FALSE,26255,NAAC,1.63,4,TRUE,86,Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,40.75,7,12.28571429,1,0
9996,"BHARATESH COLLEGE OF COMPUTER APPLICATION,  BELGAUM",602,555,29,Belgaum,FALSE,FALSE,189511,TRUE,TRUE,TRUE,29232,NAAC,1.63,4,TRUE,173,Computer Application,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,40.75,10,17.3,1,0
1040,RAMBA GRADUATE TEACHERS COLLAGE - PORBANDAR,783,478,24,Porbandar-360575,FALSE,FALSE,157645,TRUE,TRUE,TRUE,23811,NAAC,1.65,4,TRUE,76,Education Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,41.25,10,7.6,1,0
13731,"Pt.Deendayal Upadhyay Rajkiya Mahavidyalaya, Palhipatti, Varanasi",527,197,9,VARANASI,FALSE,FALSE,175792,TRUE,TRUE,FALSE,26768,NAAC,1.66,4,TRUE,511,Arts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,41.5,9,56.77777778,1,2
42609,"SARASWATI DEVI NARI GYANSTHALI MAHAVIDYALAYA, GONDA",510,183,9,Gonda,FALSE,TRUE,173474,TRUE,TRUE,FALSE,26339,NAAC,1.66,4,TRUE,1604,Education Arts,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,41.5,29,55.31034483,3,0
19035,"Braj Mohan Das College, Dayalpur, Vaishali",58,220,10,Dayalpur,FALSE,FALSE,188404,TRUE,FALSE,FALSE,29043,NAAC,1.66,4,TRUE,1717,Science Arts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,41.5,8,214.625,3,0
812,SHREE DEVMANI ARTS & COMMERCE COLLEGE-VISAVDAR,783,479,24,VISAVADAR-362130,FALSE,FALSE,155583,TRUE,TRUE,FALSE,23428,NAAC,1.66,4,TRUE,739,Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,41.5,12,61.58333333,1,2
39629,"P.P.Mahavidyalaya,Tigiria,Cuttack",366,381,21,VIA-TIGIRIA,FALSE,FALSE,175958,TRUE,FALSE,FALSE,26799,NAAC,1.67,4,TRUE,187,Science Arts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,41.75,12,15.58333333,1,0
5854,SKUB Arts & Smt N. C. Zaveri Commerce College,782,486,24,VADODARA,FALSE,FALSE,174259,TRUE,FALSE,FALSE,26477,NAAC,1.67,4,TRUE,398,Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41.75,14,28.42857143,1,2
863,SHRI M.P. VORA COMMERCE COLLEGE-WADHWANCITY,151,475,24,WADHWAN CITY - 353035,FALSE,FALSE,169571,TRUE,TRUE,FALSE,25647,NAAC,1.67,4,TRUE,401,Commerce,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,41.75,4,100.25,1,0
14440,PSG College of Education,483,608,33,"Sankari, Salem Dt-637 301.",FALSE,FALSE,199752,TRUE,TRUE,FALSE,30739,NAAC,1.67,4,TRUE,56,Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,41.75,16,3.5,1,0
5919,S. V. Commerce College,136,474,24,Ahmedabad,FALSE,FALSE,169648,TRUE,TRUE,FALSE,25660,NAAC,1.67,4,TRUE,1958,Commerce Commerce,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,41.75,9,217.5555556,3,2
12774,"MAHARAJA BIJLI PASI GOVT. COLLEGE, ASHIANA",524,157,9,LUCKNOW,FALSE,FALSE,176291,TRUE,TRUE,FALSE,26866,NAAC,1.67,4,TRUE,2715,Education Science Science Science Science Science Commerce Arts Arts Arts Arts Arts Arts Arts Arts Arts Arts Sociology Geography Economics Other Social Science,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8,41.75,29,93.62068966,3,2
1220,"Anand Institute of Social Work, Anand",148,482,24,"ANAND, 388001",FALSE,FALSE,163112,TRUE,FALSE,FALSE,24635,NAAC,1.67,4,TRUE,339,Human Resource Management Social Work Social Work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7,41.75,12,28.25,1,2
5938,G. B. Shah Commerce College,136,474,24,Ahmadabad,FALSE,FALSE,167217,TRUE,TRUE,FALSE,25249,NAAC,1.67,4,TRUE,1609,Commerce,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,41.75,5,321.8,3,2
17769,"S.M.R. Arts & Commerce College, Shankaraghatta.",232,568,29,Shankaraghatta,FALSE,FALSE,171836,TRUE,TRUE,TRUE,26049,NAAC,1.68,4,TRUE,618,Commerce Arts Business Management Computer Application,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,42,22,28.09090909,1,0
13357,MahaRaja Harishchanda PG College,525,135,9,Moradabad,FALSE,FALSE,177993,TRUE,TRUE,FALSE,27191,NAAC,1.68,4,TRUE,2205,Arts Other Social Science Other Social Science Other Social Science Other Social Science,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,42,19,116.0526316,3,0
8294,Govt. J. Buana College,345,286,15,,FALSE,FALSE,158463,TRUE,FALSE,FALSE,23949,NAAC,1.68,4,TRUE,1011,Education Political Science Geography History Public Administration Economics English Other Indian Languages,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,42,64,15.796875,1,2
32711,A.L.College of Education,3,548,28,GUNTUR,FALSE,FALSE,200353,TRUE,TRUE,FALSE,30807,NAAC,1.69,4,TRUE,90,Education Education Education Education Education Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,42.25,29,3.103448276,1,0
11915,Parameswar Mahavidyalaya,570,343,19,Namkhana,FALSE,FALSE,175658,TRUE,FALSE,FALSE,26744,NAAC,1.69,4,TRUE,100,Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,42.25,12,8.333333333,1,3
15259,V.K.JAIN COLLEGE OF EDUCATION SORON RD. KASHI RAM NAGAR,509,202,9,kasganj,FALSE,FALSE,175241,TRUE,TRUE,FALSE,26666,NAAC,1.7,4,TRUE,142,Education Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,42.5,22,6.454545455,1,0
21893,"Govt. P G College, Syalde",562,64,5,Ranikhet,FALSE,FALSE,184821,TRUE,FALSE,FALSE,28440,NAAC,1.7,4,TRUE,181,Science Arts Economics Hindi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,42.5,5,36.2,1,2
6879,SMT M C DESAI ARTS & COMMERCE COLLEGE PRANTIJ,138,472,24,PRANTIJ,FALSE,FALSE,167770,TRUE,TRUE,FALSE,25340,NAAC,1.7,4,TRUE,1076,Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,42.5,11,97.81818182,1,2
41345,"Jadid Anjuman E Talim Societys Arts,Science & Commerce Girls College, Malegaon Dist.Nashik 423203",323,516,27,Malegaon,FALSE,TRUE,164645,TRUE,TRUE,FALSE,24847,NAAC,1.7,4,TRUE,2077,Chemistry Science Arts Information Technology,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,42.5,34,61.08823529,3,2
40046,"H.R. GOVT. COLLEGE, SALUMBER",413,130,8,UDAIPUR,FALSE,FALSE,183654,TRUE,TRUE,FALSE,28260,NAAC,1.7,4,TRUE,2167,Science Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,42.5,8,270.875,3,2
6761,T M SHAH MAHILA ARTS COLLEGE IDAR,138,472,24,idar - 383430,FALSE,TRUE,154597,TRUE,TRUE,FALSE,23274,NAAC,1.7,4,TRUE,822,Arts Area Studies Area Studies,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,42.5,6,137,1,2
17351,Kampur College,52,305,18,Nagaon,FALSE,FALSE,200717,TRUE,TRUE,FALSE,30844,NAAC,1.7,4,TRUE,655,Arts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,42.5,21,31.19047619,1,0
8825,"210026-VVM'S ARTS,SCIENCE & COMMERCE COLLEGE, SAKRI.",320,498,27,SAKRI,FALSE,FALSE,169179,TRUE,TRUE,FALSE,25576,NAAC,1.71,4,TRUE,720,Science Commerce Arts Sociology,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8,42.75,25,28.8,1,2
39508,"Hindol College,Khagurikota, Dhenkanal",366,383,21,Dhenkanal .,FALSE,FALSE,184373,TRUE,TRUE,FALSE,28366,NAAC,1.71,4,TRUE,1901,Zoology Mathematics Botany Chemistry Science Physics Arts Arts Arts Arts Other Social Science Economics Political Science History,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,42.75,28,67.89285714,3,2
26402,Nehru College,50,317,18,Pialapool,FALSE,FALSE,192939,TRUE,TRUE,FALSE,29824,NAAC,1.71,4,TRUE,1874,Political Science Economics History Other Indian Languages Bengali Other Indian Languages Hindi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,42.75,18,104.1111111,3,0
12503,"R.S.G.U. COLLEGE, PUKHRAYAN,",505,163,9,Pukhrayan,FALSE,FALSE,192784,TRUE,FALSE,FALSE,29814,NAAC,1.71,4,TRUE,1662,Commerce Arts Economics Hindi,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,42.75,15,110.8,3,2
33736,"Patuck Polytechnic Trust  Patuck Gala College of Commerce 100 Nehru Road, Patuck Compex, Santcruz  (East), Mumbai: 400 055",318,519,27,MUMBAI,FALSE,FALSE,171199,TRUE,TRUE,FALSE,25942,NAAC,1.72,4,TRUE,797,Commerce Commerce Commerce,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,43,30,26.56666667,1,0
5889,Ahmedabad Arts and Commerce College,136,474,24,Ahmadabad - 380007.,FALSE,FALSE,156491,TRUE,TRUE,FALSE,23629,NAAC,1.72,4,TRUE,1950,Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,10,195,3,2
28998,"M.B. College,  Dadri (G.B. Nagar) Ph.No.0120-2662651",506,141,9,Dadri,FALSE,FALSE,173581,TRUE,TRUE,FALSE,26354,NAAC,1.72,4,TRUE,1793,Mathematics Science Chemistry Commerce Arts Area Studies Area Studies,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,43,24,74.70833333,3,0
40979,"Surajmal College,Rengali",362,372,21,Sambalpur,FALSE,FALSE,181041,TRUE,FALSE,FALSE,27782,NAAC,1.72,4,TRUE,395,Arts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,43,18,21.94444444,1,2
14859,Krishna  College of Education,483,631,33,Krishnagiri,FALSE,FALSE,171479,TRUE,TRUE,FALSE,25990,NAAC,1.73,4,TRUE,81,Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,43.25,17,4.764705882,1,2
28580,"INSTITUTE FOR EDUCATION & TECHNICAL SCIENCE ABUPUR, GHAZIABAD,  Ph. 0120-2751959, 3249303, 4377318, 09213662467",506,140,9,MURADNAGAR,FALSE,FALSE,201793,TRUE,FALSE,FALSE,30950,NAAC,1.73,4,TRUE,244,Education Commerce Business Administration,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,43.25,22,11.09090909,1,0
34501,"Tuljabhavani Mahavidyalaya Arts & Commerce College, Tuljapur.",298,525,27,Tuljapur,FALSE,FALSE,194836,TRUE,TRUE,FALSE,30149,NAAC,1.73,4,TRUE,771,Commerce Commerce Arts Political Science Hindi,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,43.25,15,51.4,1,0
35716,LORD KRISHANA COLLEGE OF EDUCATION,167,86,6,GURGAON,TRUE,FALSE,208185,TRUE,FALSE,FALSE,31692,NAAC,1.73,4,TRUE,152,Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,43.25,16,9.5,1,2
33363,"Vijayshree Education Institute, Jabalpur",289,451,23,Jabalpur,FALSE,FALSE,182865,TRUE,FALSE,FALSE,28113,NAAC,1.74,4,TRUE,93,Education Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,43.5,23,4.043478261,1,3
29784,"Govt. College, Barwaha",270,440,23,BARWAHA,FALSE,FALSE,169042,TRUE,TRUE,FALSE,25549,NAAC,1.74,4,TRUE,1044,Science Commerce Commerce Arts Economics Political Science Social Work,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,43.5,24,43.5,1,2
10934,"Luipa Mahaavidyalaya, Radho",359,376,21,Udala,FALSE,FALSE,176902,TRUE,FALSE,FALSE,26976,NAAC,1.74,4,TRUE,532,Arts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,43.5,12,44.33333333,1,2
9386,Lamka College,337,274,14,Churachandpur,FALSE,FALSE,199646,TRUE,TRUE,FALSE,30730,NAAC,1.74,4,TRUE,369,Arts Arts Arts Arts Arts Arts Arts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,43.5,18,20.5,1,2
8293,Govt. Johnson College,345,283,15,Aizawl,FALSE,FALSE,170173,TRUE,FALSE,FALSE,25747,NAAC,1.74,4,TRUE,1600,Education History Political Science Economics English Other Indian Languages,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,43.5,49,32.65306122,3,2
24023,R.R.D.S. GOVT. DEGREE COLLEGE,5,546,28,Bhimavaram,FALSE,FALSE,190079,TRUE,TRUE,FALSE,29343,NAAC,1.74,4,TRUE,103,Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,43.5,9,11.44444444,1,2
22543,Arya Kanya Mahavidyalaya ,502,166,9,Jhansi,FALSE,TRUE,172835,TRUE,FALSE,FALSE,26236,NAAC,1.75,4,TRUE,1153,Arts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,43.75,9,128.1111111,1,2
16993,"Sri Niranjana Swamy First Grade College, Sunkadakatte, Bajpe",233,575,29,Mangalore,FALSE,FALSE,184661,TRUE,TRUE,TRUE,28406,NAAC,1.75,4,TRUE,335,Commerce Arts Arts Arts Business Management,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,43.75,18,18.61111111,1,2
6675,VADU COLLEGE OF COMPUTER & MANAGEMENT STUDIES,138,471,24,VADU-382705,TRUE,FALSE,166885,TRUE,TRUE,FALSE,25187,NAAC,1.75,4,TRUE,257,Business Administration Computer Application Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,43.75,10,25.7,1,2
18550,"Dr. MKU Arts and Sri. RM Commerce College, Bhamti, Ring Road",332,505,27,Nagpur,FALSE,FALSE,166956,TRUE,TRUE,FALSE,25201,NAAC,1.75,4,TRUE,340,Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,43.75,10,34,1,2
17817,"Government First Grade College, Soraba.",232,568,29,SORAB,FALSE,FALSE,206381,TRUE,FALSE,FALSE,31460,NAAC,1.75,4,TRUE,916,Science Commerce Arts Business Administration Business Management,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,43.75,57,16.07017544,1,2
43160,"Smt. Shakuntalabai Dhabekar Arts College, Karanja Lad.",324,502,27,Karanja Lad,FALSE,FALSE,177093,TRUE,TRUE,FALSE,27019,NAAC,1.75,4,TRUE,298,Arts Other Social Science,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,43.75,7,42.57142857,1,2
46563,COLLEGE OF COMPUTER STUDIES MSCIT VADU,138,471,24,Vadu-382705,FALSE,FALSE,166895,TRUE,TRUE,FALSE,25188,NAAC,1.75,4,TRUE,14,Computer Application,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,43.75,3,4.666666667,1,2
537,"Arts & Commerce College, Motapondha, Valsad",153,491,24,Motapondha-396191,FALSE,FALSE,158271,TRUE,TRUE,FALSE,23908,NAAC,1.75,4,TRUE,491,Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,43.75,13,37.76923077,1,2
